	z_coordinate_0	z_coordinate_1
2579	0.1678806	0.071799174
2580	0.16841277	0.071634784
2581	0.16801894	0.07170279
2582	0.1680974	0.071722314
2583	0.1681506	0.07170184
2584	0.16782624	0.07193418
2585	0.16806807	0.07165761
2586	0.16812119	0.07206817
2587	0.16840902	0.071711496
2588	0.16808973	0.07157199
2589	0.16796042	0.07176836
2590	0.16798231	0.071752116
2591	0.16771978	0.071798965
2592	0.16854134	0.0717888
2593	0.1679254	0.07190271
2594	0.16796628	0.0717947
2595	0.16803136	0.07188667
2596	0.1680033	0.07176335
2597	0.1673543	0.07239552
2598	0.16779435	0.071642414
2599	0.16849923	0.071806565
2600	0.16799964	0.07184704
2601	0.16794896	0.071726695
2602	0.16803615	0.07168342
2603	0.16795962	0.07174812
2604	0.16806741	0.07182206
2605	0.16791737	0.0717697
2606	0.16801555	0.07179932
2607	0.16788268	0.07164283
2608	0.16974458	0.07172187
2609	0.16768153	0.071630076
2610	0.16654365	0.07201339
2611	0.16794764	0.07176994
2612	0.1679562	0.07170023
2613	0.16797802	0.07175101
2614	0.16806357	0.07164459
2615	0.1679558	0.07172616
2616	0.16804893	0.07172786
2617	0.16799614	0.071747944
2618	0.16828318	0.07175268
2619	0.167952	0.07174669
2620	0.16779535	0.07179062
2621	0.16814837	0.07171191
2622	0.1677356	0.07177691
2623	0.16797477	0.07172115
2624	0.16950227	0.07193534
2625	0.16796064	0.07170512
2626	0.16795348	0.07173343
2627	0.16779892	0.07178809
2628	0.16790055	0.07177292
2629	0.16799457	0.071785435
2630	0.16859284	0.07131381
2631	0.16795105	0.07178958
2632	0.16786431	0.071820036
2633	0.1678877	0.07177974
2634	0.16800654	0.07175507
2635	0.16808388	0.07176854
2636	0.1679086	0.071716085
2637	0.16804455	0.07173656
2638	0.16797061	0.07176538
2639	0.16806793	0.07161556
2640	0.16806209	0.07173
2641	0.16722937	0.072700605
2642	0.1679705	0.07176177
2643	0.16801041	0.07174094
2644	0.16800845	0.07187627
2645	0.16808528	0.07173626
2646	0.16716497	0.072494105
2647	0.16790234	0.07187082
2648	0.16787598	0.071759656
2649	0.16834296	0.071326
2650	0.16821712	0.07202192
2651	0.16762023	0.071999446
2652	0.16818708	0.07165377
2653	0.1679828	0.07173912
2654	0.1675464	0.07190253
2655	0.16819456	0.07172926
2656	0.1678985	0.07154469
2657	0.16827556	0.07180403
2658	0.16816482	0.07171334
2659	0.16792837	0.071804926
2660	0.16775616	0.07188715
2661	0.16797443	0.07177158
2662	0.16789654	0.07176645
2663	0.16791344	0.071755365
2664	0.16800599	0.07173599
2665	0.1679686	0.07171722
2666	0.16796261	0.07176234
2667	0.16795339	0.071948275
2668	0.16743179	0.07212491
2669	0.1682272	0.07215752
2670	0.16795489	0.07197054
2671	0.1681286	0.07170667
2672	0.16798371	0.071706936
2673	0.16796233	0.071738616
2674	0.16829306	0.071621254
2675	0.16828461	0.072007075
2676	0.16802719	0.0713615
2677	0.16899104	0.0719056
2678	0.16797185	0.07172732
2679	0.16797084	0.07175465
2680	0.168042	0.07178892
2681	0.1679143	0.07172756
2682	0.168315	0.07175566
2683	0.16819566	0.07185553
2684	0.16793074	0.07175566
2685	0.16778794	0.07178791
2686	0.16802648	0.071718946
2687	0.16870548	0.071673706
2688	0.16759863	0.071958736
2689	0.1684274	0.0717925
2690	0.1680098	0.07172476
2691	0.16805801	0.071489975
2692	0.16788721	0.07173462
2693	0.1685318	0.07168041
2694	0.16789855	0.07168101
2695	0.16743752	0.07138331
2696	0.16788393	0.07113911
2697	0.16781811	0.071532115
2698	0.16799334	0.07174279
2699	0.16790426	0.07185008
2700	0.16811648	0.07170276
2701	0.16779472	0.0722319
2702	0.1679529	0.07170667
2703	0.16785717	0.071621016
2704	0.1679882	0.071768746
2705	0.16804338	0.07173483
2706	0.16842473	0.071791425
2707	0.16792336	0.071690604
2708	0.1679661	0.07174389
2709	0.16799638	0.07193355
2710	0.16889735	0.07178034
2711	0.16899419	0.07196064
2712	0.16762638	0.071773395
2713	0.16747403	0.07102497
2714	0.16777492	0.07186176
2715	0.16794388	0.07171656
2716	0.1679027	0.07177453
2717	0.16789865	0.071729526
2718	0.16813482	0.072248355
2719	0.16794258	0.07176171
2720	0.16819718	0.071627185
2721	0.16787925	0.07178046
2722	0.16795875	0.07170884
2723	0.1680641	0.071824595
2724	0.16792774	0.07180829
2725	0.16802892	0.07174964
2726	0.16810212	0.07166745
2727	0.16762507	0.07178156
2728	0.16744718	0.072058156
2729	0.1679659	0.07173805
2730	0.16752973	0.0719185
2731	0.16908108	0.07218613
2732	0.16796671	0.07178183
2733	0.16758701	0.07187249
2734	0.16795549	0.07179807
2735	0.16787887	0.0717556
2736	0.16796924	0.07173444
2737	0.16790947	0.07172991
2738	0.16756791	0.071624324
2739	0.16779342	0.07176347
2740	0.16800128	0.071764156
2741	0.16792761	0.07164438
2742	0.16795921	0.071805164
2743	0.16792552	0.07194881
2744	0.1679472	0.07176311
2745	0.16797781	0.071758345
2746	0.16799942	0.07170878
2747	0.16811445	0.07175602
2748	0.1679886	0.07170363
2749	0.1680191	0.071755275
2750	0.167928	0.07177515
2751	0.17085764	0.071319
2752	0.16790253	0.071767464
2753	0.16797464	0.071869776
2754	0.16808896	0.07169826
2755	0.1682408	0.07174493
2756	0.16852996	0.0718527
2757	0.16792257	0.07177113
2758	0.16780007	0.07174422
2759	0.16800775	0.07174344
2760	0.16789591	0.07182704
2761	0.16806313	0.07170884
2762	0.16803518	0.07166915
2763	0.16804107	0.07177718
2764	0.16825825	0.07167299
2765	0.1679392	0.07186757
2766	0.16794842	0.07175459
2767	0.1679429	0.07174854
2768	0.16819564	0.071590856
2769	0.16793512	0.07180877
2770	0.16805911	0.071737036
2771	0.16796286	0.072345
2772	0.16794185	0.07178761
2773	0.16784944	0.07181813
2774	0.16789979	0.071815476
2775	0.16827399	0.07173796
2776	0.16860215	0.07158874
2777	0.16798118	0.07183279
2778	0.16757232	0.07259981
2779	0.16831075	0.07160647
2780	0.16643763	0.072465554
2781	0.1684604	0.071878985
2782	0.16783163	0.071939126
2783	0.16760613	0.0721695
2784	0.16788274	0.0716842
2785	0.16795626	0.071654275
2786	0.16837506	0.07163353
2787	0.16799058	0.07178868
2788	0.1676754	0.07193385
2789	0.16620672	0.072320685
2790	0.16796088	0.07186963
2791	0.16790895	0.07179226
2792	0.16821516	0.07156868
2793	0.16946115	0.07152103
2794	0.16808248	0.071594134
2795	0.16845387	0.07187419
2796	0.16795859	0.07173987
2797	0.1680086	0.071761385
2798	0.16784273	0.071781114
2799	0.16804963	0.07170196
2800	0.16801895	0.07213463
2801	0.16823442	0.07161386
2802	0.16833934	0.07166459
2803	0.16796175	0.071755484
2804	0.17121477	0.06586297
2805	0.16590202	0.06675081
2806	0.16774938	0.07195832
2807	0.16880131	0.068901196
2808	0.1680603	0.07171832
2809	0.16794564	0.07174645
2810	0.1680305	0.071725175
2811	0.16798441	0.0717466
2812	0.16793336	0.072151974
2813	0.16798687	0.07172562
2814	0.16802032	0.07169275
2815	0.16801055	0.07174139
2816	0.16829139	0.07160397
2817	0.16792755	0.071752205
2818	0.16799462	0.07177596
2819	0.16830778	0.07179345
2820	0.16804048	0.071677044
2821	0.16794148	0.07173215
2822	0.16798091	0.07174708
2823	0.16800642	0.07162772
2824	0.16794957	0.07242273
2825	0.16797218	0.07173817
2826	0.16800754	0.07187857
2827	0.1671648	0.07249303
2828	0.16797327	0.07175772
2829	0.1679156	0.07176529
2830	0.1679242	0.07177402
2831	0.16773005	0.07192232
2832	0.16781089	0.07215674
2833	0.16792244	0.07174073
2834	0.1680255	0.07174753
2835	0.16794837	0.071631625
2836	0.16797438	0.07197334
2837	0.16776545	0.07193561
2838	0.16831425	0.07106845
2839	0.16804478	0.07170467
2840	0.16823955	0.07162966
2841	0.16792132	0.07177611
2842	0.16788754	0.071618184
2843	0.16794637	0.07176401
2844	0.16801082	0.07180874
2845	0.16791126	0.07168825
2846	0.16797003	0.07176165
2847	0.167907	0.07179417
2848	0.1678471	0.071934715
2849	0.16796148	0.07170634
2850	0.16962665	0.07139875
2851	0.16753763	0.07176976
2852	0.1680292	0.07182856
2853	0.16786098	0.0716532
2854	0.16801861	0.071740314
2855	0.16832545	0.072815165
2856	0.16797043	0.07175483
2857	0.16792107	0.07176156
2858	0.16797139	0.07176031
2859	0.16817597	0.07160802
2860	0.16807508	0.071805164
2861	0.16798991	0.071626976
2862	0.16791873	0.07205512
2863	0.16791216	0.07182445
2864	0.16775553	0.071752205
2865	0.16800508	0.071723625
2866	0.16814454	0.07169373
2867	0.16801459	0.07178609
2868	0.16747408	0.07204117
2869	0.16802338	0.07167365
2870	0.1677126	0.07267089
2871	0.16793856	0.07175492
2872	0.16764566	0.0721183
2873	0.16787112	0.07175855
2874	0.16806725	0.071787015
2875	0.16794173	0.071708426
2876	0.16813971	0.07168089
2877	0.16809365	0.07181485
2878	0.1679623	0.07173295
2879	0.16791502	0.07182507
2880	0.16785732	0.071676746
2881	0.16794133	0.07177411
2882	0.16927157	0.0707341
2883	0.16806816	0.071794555
2884	0.16792202	0.07173671
2885	0.16790517	0.07174812
2886	0.1680072	0.07169534
2887	0.16798688	0.071741626
2888	0.16793416	0.07176806
2889	0.16782631	0.071316436
2890	0.16793388	0.07183193
2891	0.16794936	0.071714774
2892	0.16796112	0.07178767
2893	0.16807833	0.07169865
2894	0.16848345	0.07185431
2895	0.16816702	0.072020635
2896	0.1679889	0.07175155
2897	0.16798079	0.07173063
2898	0.16792835	0.07167311
2899	0.16796613	0.07175951
2900	0.1683939	0.07175322
2901	0.16848972	0.071566716
2902	0.16811925	0.0717058
2903	0.1680634	0.07206051
2904	0.16794549	0.07173906
2905	0.16822626	0.071627274
2906	0.16743296	0.07169224
2907	0.16798106	0.071728334
2908	0.16798815	0.07171057
2909	0.16804057	0.07175641
2910	0.16794655	0.07172151
2911	0.1677404	0.071905866
2912	0.16798653	0.071741804
2913	0.1679769	0.0717345
2914	0.16873918	0.07160081
2915	0.16791327	0.071774825
2916	0.16809264	0.07165392
2917	0.16828994	0.071569696
2918	0.1680179	0.0717593
2919	0.1686172	0.0716746
2920	0.1679547	0.07176025
2921	0.16799928	0.07179172
2922	0.16798937	0.071753904
2923	0.16800791	0.07172336
2924	0.16856828	0.07188867
2925	0.16827616	0.07192679
2926	0.1680505	0.07164486
2927	0.16800117	0.07175885
2928	0.1679437	0.07177459
2929	0.16808024	0.07175489
2930	0.16799673	0.07186796
2931	0.16798419	0.07188107
2932	0.16813107	0.07173909
2933	0.16815604	0.071994945
2934	0.16794355	0.0717255
2935	0.16794097	0.07183416
2936	0.1679598	0.071746424
2937	0.16787721	0.07174264
2938	0.1680237	0.07170181
2939	0.16986465	0.071637645
2940	0.16816404	0.07167135
2941	0.16793233	0.07178901
2942	0.16797249	0.07174365
2943	0.16805473	0.07170786
2944	0.16794881	0.07172711
2945	0.16758192	0.07157023
2946	0.16823716	0.07182224
2947	0.16785902	0.07181083
2948	0.16800424	0.071774855
2949	0.16852558	0.07183199
2950	0.16790377	0.07176964
2951	0.16786224	0.07182588
2952	0.16803837	0.07176484
2953	0.16859232	0.07165234
2954	0.16513056	0.076208934
2955	0.17106386	0.071232036
2956	0.1677339	0.07196693
2957	0.16794159	0.07168971
2958	0.16804285	0.071673736
2959	0.16797991	0.07170604
2960	0.16797978	0.07171558
2961	0.16821975	0.07187195
2962	0.16795462	0.07176401
2963	0.16800152	0.07173024
2964	0.16782552	0.07178877
2965	0.16817036	0.07190265
2966	0.16806772	0.07158373
2967	0.167995	0.071737036
2968	0.16795945	0.07201265
2969	0.16812968	0.07186182
2970	0.16802739	0.07173513
2971	0.16794634	0.071794376
2972	0.16786242	0.071817234
2973	0.16797434	0.0717753
2974	0.16792116	0.07170285
2975	0.16797017	0.07176773
2976	0.16741158	0.072035745
2977	0.1680632	0.07175438
2978	0.16746995	0.07206835
2979	0.1680632	0.07175438
2980	0.16803806	0.0717556
2981	0.16783836	0.07178794
2982	0.16793583	0.07177715
2983	0.16791072	0.071782365
2984	0.16802737	0.07168238
2985	0.16806361	0.071717635
2986	0.16739696	0.072338805
2987	0.16779955	0.0714335
2988	0.16835336	0.071610644
2989	0.16891342	0.07196982
2990	0.16800128	0.07176776
2991	0.16761015	0.07185285
2992	0.16801338	0.07172145
2993	0.16781738	0.07224481
2994	0.16798104	0.07177086
2995	0.16791272	0.07176779
2996	0.16784117	0.07176991
2997	0.16890696	0.07310264
2998	0.1689274	0.071637526
2999	0.16709405	0.07190324
3000	0.168232	0.07181938
3001	0.16796516	0.07157354
3002	0.1679606	0.072388574
3003	0.16791286	0.07174374
3004	0.16796046	0.071708515
3005	0.16795366	0.07178159
3006	0.1679741	0.071704105
3007	0.16761832	0.071786776
3008	0.16797344	0.07177819
3009	0.16793436	0.07172574
3010	0.1679692	0.071800485
3011	0.16793112	0.07173629
3012	0.16791758	0.07177554
3013	0.16855448	0.0716926
3014	0.1679529	0.07179277
3015	0.16829237	0.071765915
3016	0.16799234	0.07167108
3017	0.16796106	0.07174359
3018	0.1679456	0.07174076
3019	0.1680287	0.071714595
3020	0.16796881	0.07177277
3021	0.16799073	0.071770385
3022	0.16839273	0.071851805
3023	0.16794395	0.07176657
3024	0.16791753	0.07183345
3025	0.16804159	0.07175808
3026	0.16790104	0.071740136
3027	0.16781297	0.07181801
3028	0.16781619	0.07182796
3029	0.1680574	0.07166876
3030	0.16795304	0.07175024
3031	0.16800383	0.0716791
3032	0.1679117	0.07174967
3033	0.16831169	0.07152517
3034	0.16803226	0.071811184
3035	0.16805664	0.071661815
3036	0.16765238	0.07166536
3037	0.16806646	0.071737066
3038	0.16818127	0.07176401
3039	0.16797838	0.07177533
3040	0.16664597	0.0727862
3041	0.16798052	0.07174374
3042	0.16798158	0.071746364
3043	0.16910195	0.07119368
3044	0.1676448	0.07217066
3045	0.16795526	0.071726725
3046	0.16794364	0.07172306
3047	0.16804293	0.0717562
3048	0.167406	0.07189731
3049	0.16814645	0.07179336
3050	0.1680044	0.071749315
3051	0.16803424	0.07173689
3052	0.16793746	0.07169713
3053	0.16779739	0.072060004
3054	0.16832706	0.07159908
3055	0.16798829	0.07175051
3056	0.16802843	0.07168271
3057	0.16789377	0.0717528
3058	0.16800062	0.07174499
3059	0.16785884	0.07172708
3060	0.16796732	0.07169993
3061	0.16799352	0.071782276
3062	0.16796935	0.071758285
3063	0.1691461	0.07127856
3064	0.16797331	0.07175796
3065	0.16789298	0.07179241
3066	0.16797046	0.07175912
3067	0.1679833	0.07172988
3068	0.1679978	0.07177697
3069	0.1684973	0.07163148
3070	0.16764256	0.07183625
3071	0.16823328	0.07156314
3072	0.16808005	0.071665004
3073	0.16797966	0.071862325
3074	0.16725495	0.07199223
3075	0.16793038	0.071667895
3076	0.1681879	0.07159318
3077	0.16788745	0.07170595
3078	0.16789928	0.07175298
3079	0.16781202	0.07176094
3080	0.16782244	0.0711437
3081	0.16801223	0.071737036
3082	0.16755906	0.071850136
3083	0.16841607	0.07141627
3084	0.16830397	0.07223146
3085	0.1679636	0.07175274
3086	0.16793253	0.07176815
3087	0.16803586	0.071750745
3088	0.16803959	0.07170983
3089	0.16796912	0.07211758
3090	0.16797176	0.071999386
3091	0.16797094	0.07174702
3092	0.16791765	0.07175805
3093	0.16816066	0.07164927
3094	0.16823198	0.07162015
3095	0.16815454	0.07183196
3096	0.16795455	0.07178624
3097	0.16766323	0.07189627
3098	0.16800156	0.07173143
3099	0.1680693	0.072899714
3100	0.16803136	0.07174604
3101	0.1678854	0.07175718
3102	0.16799656	0.07176004
3103	0.16799125	0.07172687
3104	0.16856919	0.071904436
3105	0.16803779	0.07177277
3106	0.16829215	0.071780816
3107	0.16806354	0.07174195
3108	0.16786462	0.07175489
3109	0.16797253	0.07172592
3110	0.16798949	0.07174735
3111	0.16801922	0.07175626
3112	0.16823474	0.07189424
3113	0.16806288	0.07175864
3114	0.16755426	0.071934745
3115	0.16802634	0.07194887
3116	0.16718955	0.07161267
3117	0.1680839	0.07180031
3118	0.16814303	0.071594164
3119	0.16797367	0.07176839
3120	0.16807835	0.07173701
3121	0.1679617	0.071803406
3122	0.16803694	0.07182227
3123	0.1683322	0.07226883
3124	0.16812	0.07170303
3125	0.16800284	0.0717314
3126	0.16777945	0.071949944
3127	0.1680077	0.07175769
3128	0.16796184	0.07176198
3129	0.1679723	0.07176937
3130	0.16793987	0.07189329
3131	0.16807446	0.07169862
3132	0.16799149	0.071762875
3133	0.16792321	0.07177313
3134	0.16793771	0.07174228
3135	0.16790055	0.07175411
3136	0.16790009	0.071735576
3137	0.16808312	0.0716777
3138	0.16872694	0.07154353
3139	0.16776203	0.07184769
3140	0.16771467	0.07183562
3141	0.16783558	0.07188083
3142	0.16796294	0.0716504
3143	0.16793872	0.071746066
3144	0.16817877	0.07175566
3145	0.16789214	0.071788475
3146	0.16793275	0.07175566
3147	0.16795118	0.07175602
3148	0.16801642	0.07174407
3149	0.16799097	0.07187761
3150	0.16815232	0.07184218
3151	0.16798267	0.07170786
3152	0.167994	0.07175125
3153	0.16799924	0.07181941
3154	0.16796075	0.07177751
3155	0.16819797	0.07169442
3156	0.16797917	0.0717379
3157	0.16810447	0.071734264
3158	0.16806364	0.071797535
3159	0.16794889	0.07173638
3160	0.16828232	0.07173
3161	0.16794452	0.071726665
3162	0.16794187	0.071743
3163	0.16822782	0.0717596
3164	0.16799295	0.07176055
3165	0.16808702	0.071741894
3166	0.16807064	0.07173167
3167	0.16776484	0.0717832
3168	0.16807565	0.071723714
3169	0.16822213	0.07165469
3170	0.16810755	0.07163115
3171	0.16828315	0.07145871
3172	0.16814852	0.07171668
3173	0.16811408	0.07180293
3174	0.1679054	0.07174905
3175	0.16788696	0.07171695
3176	0.16803661	0.071720496
3177	0.16784829	0.07192533
3178	0.16797192	0.07173936
3179	0.16802731	0.07176645
3180	0.16797893	0.07176213
3181	0.16793989	0.07200195
3182	0.16828157	0.071916714
3183	0.16790645	0.071767434
3184	0.16809288	0.07196428
3185	0.1690928	0.07157843
3186	0.16743149	0.071823075
3187	0.1678305	0.07231061
3188	0.16811901	0.07166283
3189	0.1679558	0.07174961
3190	0.16813621	0.07185115
3191	0.16794796	0.07169162
3192	0.16803375	0.07167958
3193	0.1680099	0.07172172
3194	0.16797842	0.07173385
3195	0.1678735	0.07200228
3196	0.16792946	0.07169534
3197	0.16723068	0.07164104
3198	0.16801876	0.07182856
3199	0.16801074	0.07174583
3200	0.1682679	0.07166381
3201	0.16834837	0.071863964
3202	0.16779748	0.07181634
3203	0.16766326	0.07199921
3204	0.16798681	0.07235296
3205	0.1678159	0.071891025
3206	0.16790026	0.07170428
3207	0.16801712	0.07175024
3208	0.16861406	0.07148345
3209	0.1694813	0.07393198
3210	0.17314233	0.07095142
3211	0.16794276	0.071764216
3212	0.16788983	0.072017744
3213	0.16801068	0.071743324
3214	0.16806091	0.07180558
3215	0.16787118	0.07183738
3216	0.17311601	0.07644762
3217	0.16795787	0.07174568
3218	0.16794914	0.0727355
3219	0.16805035	0.071811154
3220	0.1673239	0.07230438
3221	0.16813213	0.071482524
3222	0.1680034	0.071733996
3223	0.16801128	0.071703
3224	0.16790496	0.07179882
3225	0.16835444	0.07190819
3226	0.1676937	0.07177581
3227	0.16632202	0.07253407
3228	0.16798064	0.071684614
3229	0.16782	0.07159056
3230	0.16849177	0.07159795
3231	0.16861126	0.07121928
3232	0.16833071	0.071509674
3233	0.16806167	0.07178886
3234	0.16755214	0.072272226
3235	0.1679709	0.07175614
3236	0.16821846	0.07185076
3237	0.16779478	0.07194789
3238	0.167943	0.07177068
3239	0.16721325	0.07261829
3240	0.1682673	0.07173015
3241	0.16875172	0.071955696
3242	0.16785511	0.07188405
3243	0.16787346	0.071863934
3244	0.1719498	0.07244502
3245	0.16816218	0.07199584
3246	0.16781801	0.07177459
3247	0.16813335	0.072427735
3248	0.16555396	0.07284792
3249	0.16786027	0.07187028
3250	0.16804352	0.071747825
3251	0.16793025	0.07167791
3252	0.16796741	0.071750715
3253	0.16808635	0.07173701
3254	0.16798146	0.07210277
3255	0.16645387	0.07215123
3256	0.16797516	0.07171728
3257	0.16785355	0.07185881
3258	0.16807202	0.07176821
3259	0.16801699	0.071770504
3260	0.16803463	0.07171048
3261	0.16803455	0.071744606
3262	0.1733718	0.07226409
3263	0.16798483	0.07172541
3264	0.16777362	0.07179938
3265	0.1687023	0.07149504
3266	0.16777639	0.07207464
3267	0.16796392	0.07182528
3268	0.16803508	0.07175784
3269	0.17167066	0.068731144
3270	0.16884312	0.07134195
3271	0.16802453	0.07175933
3272	0.17250898	0.07114546
3273	0.16785643	0.07177149
3274	0.16787668	0.07175328
3275	0.16819958	0.07139523
3276	0.16794802	0.07171072
3277	0.16790369	0.07175358
3278	0.16795431	0.07172187
3279	0.16867048	0.07175796
3280	0.16804142	0.07174043
3281	0.1677672	0.07175453
3282	0.16779113	0.07187085
3283	0.16790183	0.07197471
3284	0.16779007	0.071905866
3285	0.1676349	0.07219215
3286	0.16833746	0.07161428
3287	0.1680246	0.07174809
3288	0.16803154	0.07173137
3289	0.1681644	0.07167019
3290	0.16796198	0.07174547
3291	0.16803399	0.071795
3292	0.1676721	0.07193063
3293	0.16796415	0.07178654
3294	0.16850817	0.07170926
3295	0.16792215	0.071789995
3296	0.16791704	0.07190527
3297	0.16790631	0.071738616
3298	0.16806045	0.071714744
3299	0.16809724	0.07168041
3300	0.16801131	0.071746394
3301	0.16804042	0.071898565
3302	0.16801049	0.07175772
3303	0.16808154	0.07177271
3304	0.1680408	0.071731225
3305	0.16805865	0.071708396
3306	0.16794772	0.07176067
3307	0.1679929	0.0717888
3308	0.16773567	0.072099164
3309	0.16613045	0.073454276
3310	0.1681228	0.07186438
3311	0.16791523	0.07178207
3312	0.16796449	0.07180448
3313	0.16836947	0.07154699
3314	0.16824713	0.07179086
3315	0.16805135	0.07176699
3316	0.16796285	0.071758494
3317	0.1678984	0.071777835
3318	0.16749902	0.07191922
3319	0.16822124	0.0716372
3320	0.16797757	0.07175465
3321	0.16799358	0.071621165
3322	0.16783883	0.07174192
3323	0.16809027	0.071839824
3324	0.16849577	0.07180406
3325	0.16737553	0.0716037
3326	0.16788365	0.07183717
3327	0.1683061	0.07192014
3328	0.16771224	0.07141177
3329	0.16808379	0.071663275
3330	0.16800395	0.07168369
3331	0.16791108	0.07177235
3332	0.16797991	0.07170595
3333	0.16797248	0.07178484
3334	0.16796662	0.07171629
3335	0.16781895	0.07184808
3336	0.16769825	0.07184388
3337	0.16817333	0.07155417
3338	0.16810356	0.071835175
3339	0.16791597	0.071832076
3340	0.16803713	0.071705356
3341	0.16824475	0.07155977
3342	0.16789246	0.07195754
3343	0.167914	0.07179855
3344	0.16793646	0.071759716
3345	0.16799864	0.07177152
3346	0.16805042	0.07179718
3347	0.16794987	0.0717877
3348	0.16812544	0.07162036
3349	0.16838028	0.07167764
3350	0.16769727	0.07188286
3351	0.1679971	0.07174052
3352	0.16813438	0.07176222
3353	0.16871698	0.07127692
3354	0.16768083	0.071770474
3355	0.1691274	0.07173045
3356	0.16815835	0.07210021
3357	0.16852002	0.07173483
3358	0.16794594	0.0717289
3359	0.16782153	0.07184999
3360	0.16800067	0.07174434
3361	0.16800055	0.07179542
3362	0.16815543	0.07176055
3363	0.16793515	0.07177396
3364	0.16781881	0.07214184
3365	0.16787863	0.07175852
3366	0.16830245	0.07166411
3367	0.16800764	0.07183091
3368	0.1682787	0.07178323
3369	0.16822517	0.0717857
3370	0.16786686	0.071461335
3371	0.16830909	0.07138203
3372	0.16808423	0.0716099
3373	0.16822876	0.07126038
3374	0.16802624	0.07163443
3375	0.16849014	0.07184805
3376	0.1680781	0.071717635
3377	0.16772655	0.07168718
3378	0.16797376	0.07158311
3379	0.16797246	0.071733996
3380	0.16800305	0.071884945
3381	0.16797955	0.07176988
3382	0.16941503	0.07224171
3383	0.16807875	0.07164849
3384	0.1680947	0.071660236
3385	0.1679432	0.071818575
3386	0.16791648	0.0717908
3387	0.16808984	0.07179727
3388	0.1680875	0.071786866
3389	0.167716	0.07187052
3390	0.16773792	0.07186122
3391	0.16807573	0.07176091
3392	0.16839163	0.071791425
3393	0.16795334	0.07156269
3394	0.16784604	0.0716476
3395	0.16799086	0.07174723
3396	0.16798225	0.07173626
3397	0.1680684	0.07174818
3398	0.16792877	0.07173635
3399	0.1679599	0.07195969
3400	0.16826963	0.07185288
3401	0.1679581	0.07174264
3402	0.16831075	0.07109074
3403	0.16798544	0.07165454
3404	0.16793737	0.07171227
3405	0.1673787	0.07208438
3406	0.16803081	0.07180284
3407	0.1678868	0.07175906
3408	0.16768107	0.071999684
3409	0.16812952	0.071639165
3410	0.16793184	0.07173683
3411	0.16790089	0.07175399
3412	0.16777605	0.071862
3413	0.16810724	0.071605995
3414	0.16788088	0.07173811
3415	0.16789415	0.071924165
3416	0.1679598	0.07182388
3417	0.16793859	0.071798846
3418	0.16788779	0.07180242
3419	0.16808338	0.07161178
3420	0.16806753	0.071708694
3421	0.16798985	0.07169278
3422	0.1681453	0.07145436
3423	0.16828567	0.07169162
3424	0.1683797	0.071536765
3425	0.16793379	0.07173692
3426	0.16781777	0.07169168
3427	0.16827373	0.07242377
3428	0.16856742	0.0715272
3429	0.16873941	0.07179327
3430	0.16806652	0.07191761
3431	0.16794245	0.071714774
3432	0.16794692	0.07162066
3433	0.16806622	0.071903005
3434	0.16802803	0.07169004
3435	0.16796495	0.07175605
3436	0.16794977	0.07193239
3437	0.1679985	0.071752295
3438	0.16808036	0.071740404
3439	0.16795637	0.07182081
3440	0.16792011	0.07173179
3441	0.16786872	0.07181005
3442	0.16787341	0.071702495
3443	0.1679613	0.071697846
3444	0.16777347	0.072064236
3445	0.16820297	0.071731254
3446	0.168474	0.0714726
3447	0.16799252	0.07174303
3448	0.16785653	0.071731225
3449	0.16793437	0.0717435
3450	0.16804287	0.07170321
3451	0.16762787	0.07164277
3452	0.16807786	0.07173069
3453	0.1679146	0.071761295
3454	0.1676871	0.071554795
3455	0.16786964	0.07165702
3456	0.16799751	0.07175885
3457	0.16793942	0.0717596
3458	0.16781588	0.07162346
3459	0.16800438	0.07169314
3460	0.16792732	0.07171525
3461	0.16819447	0.07185455
3462	0.1680177	0.07222547
3463	0.16833226	0.07185842
3464	0.16796038	0.07178216
3465	0.16801172	0.07170801
3466	0.16798928	0.07169928
3467	0.16797069	0.07171099
3468	0.16791704	0.07174067
3469	0.16797546	0.07175659
3470	0.16814876	0.07201742
3471	0.1678974	0.071791545
3472	0.16806158	0.071755365
3473	0.16793737	0.07174195
3474	0.16786635	0.071784094
3475	0.16816224	0.07190253
3476	0.16847228	0.07160048
3477	0.16869909	0.07148199
3478	0.16794577	0.07180537
3479	0.1680152	0.0717559
3480	0.16859166	0.07170023
3481	0.16800427	0.07169895
3482	0.16799216	0.071764246
3483	0.16864696	0.07179187
3484	0.168015	0.071773365
3485	0.1679452	0.07175703
3486	0.16814014	0.0717174
3487	0.16800062	0.0717528
3488	0.16796926	0.07173605
3489	0.16807474	0.07168062
3490	0.16878533	0.07180937
3491	0.16795626	0.07175891
3492	0.1675202	0.07186811
3493	0.16735208	0.071822956
3494	0.16850741	0.07156594
3495	0.16798797	0.07191338
3496	0.1679933	0.07162045
3497	0.16799651	0.071713045
3498	0.16764621	0.07192297
3499	0.16816245	0.0717075
3500	0.16729729	0.071548596
3501	0.16758391	0.07218899
3502	0.1679791	0.07174231
3503	0.16808848	0.0716915
3504	0.16814062	0.07178341
3505	0.1679803	0.07174899
3506	0.16796476	0.07178287
3507	0.16815732	0.07175754
3508	0.16798571	0.07174684
3509	0.16861138	0.071832135
3510	0.16801378	0.07175125
3511	0.16796751	0.071719155
